UserId,product_list
17325,"[12658490, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
17330,"[12407596, 13039848, 11460910, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
17333,"[13653656, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
17335,"[12658312, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
17339,"[12658384, 11603796, 13653650, 13039466, 13039488, 13039464, 12360426, 13039024, 14122832, 13039516]"
17363,"[12658370, 11659520, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
17385,"[12407132, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
17407,"[12407726, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
17410,"[13039846, 13039630, 13039518, 13039624, 13039466, 13039488, 13039492, 12360426, 13039024, 14122832]"
17422,"[12322664, 11659126, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
17446,"[11659216, 12658634, 12657366, 12360388, 12658682, 13038962, 12360426, 13039024, 14122832, 13039516]"
17450,"[12360434, 12360464, 12658378, 12407790, 12407744, 12658344, 12407796, 12658326, 12658374, 11361010]"
17456,"[11603770, 11659026, 13773580, 12657366, 11714484, 11659340, 11659242, 12657430, 11659406, 11659124]"
17457,"[12657366, 11658946, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
17467,"[12407416, 11659220, 11659022, 12360382, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
17473,"[12371378, 11659534, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
17491,"[12696914, 12406904, 12657532, 12407390, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
17495,"[11658994, 11659588, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
17499,"[12360390, 12658352, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
17500,"[11481082, 11481080, 12657538, 11659362, 12657642, 12696914, 11460988, 12360426, 13039024, 14122832]"
17503,"[12657646, 12658674, 12657656, 12658096, 12657364, 12658122, 12360426, 13039024, 14122832, 13039516]"
17528,"[12407592, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
17534,"[13039792, 11659950, 11659780, 11659742, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
17538,"[11659530, 14101712, 11407114, 13039904, 11659284, 12406940, 12371356, 13039846, 11659604, 12995908]"
17541,"[12371378, 11659578, 12407824, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
17550,"[11659580, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
17553,"[13039842, 11460926, 11659742, 11659616, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
17555,"[12407772, 11407400, 11659566, 12360438, 11659742, 12360424, 11659764, 12322656, 12322662, 12658494]"
17558,"[12371308, 12658512, 12657618, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
17568,"[12657638, 12658212, 12657612, 12696926, 12657794, 11659182, 12360426, 13039024, 14122832, 13039516]"
17573,"[12406880, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
17587,"[12657724, 12658228, 12696928, 12360376, 12407792, 12658300, 12407814, 12360388, 11145748, 12360426]"
17591,"[12657732, 12658184, 12658616, 11659024, 12658104, 12657754, 12406862, 12360426, 13039024, 14122832]"
17606,"[12407840, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
17608,"[12658502, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
17612,"[11481024, 11407412, 11481084, 11481078, 11407374, 11461042, 11360886, 12360426, 13039024, 14122832]"
17614,"[11361056, 12407830, 11659860, 11659578, 11659964, 11714570, 11659688, 11659798, 12360426, 13039024]"
17634,"[12371374, 12407058, 12407206, 12407730, 12407706, 12360424, 12360426, 13039024, 14122832, 13039516]"
17649,"[12407826, 12658380, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
17656,"[12657634, 11659090, 12657636, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
17658,"[11361046, 11461040, 13038874, 12995872, 12658462, 12407318, 12407010, 12360426, 13039024, 14122832]"
17671,"[12371378, 11659554, 12658480, 12658436, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
17674,"[12407774, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
17680,"[11659362, 12407494, 12658406, 11659250, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
17690,"[12407796, 11659526, 11714540, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
17706,"[11659624, 11659670, 11659686, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
17707,"[11480992, 11659518, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
17776,"[13039044, 12407798, 11659630, 12322658, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
17789,"[11659570, 11145762, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
17795,"[12407474, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
17812,"[12371368, 11659548, 11659734, 12407656, 11360764, 11659538, 12360426, 13039024, 14122832, 13039516]"
17829,"[11141530, 12658690, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
17830,"[13039782, 12658444, 12658480, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
17838,"[12658334, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
17852,"[12658350, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
17856,"[12658482, 12657732, 13039516, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
17863,"[13202646, 13202644, 13202662, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
17868,"[11658984, 11658980, 11659620, 11659764, 11659534, 12407728, 12360426, 13039024, 14122832, 13039516]"
17871,"[12371242, 11659934, 12371376, 11659562, 12658224, 11659804, 12360426, 13039024, 14122832, 13039516]"
17878,"[12360420, 12360410, 12658304, 11460986, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
17888,"[12657386, 12657384, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
17910,"[12658440, 11714538, 13039848, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
17924,"[12360390, 12322660, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
17945,"[12406928, 11659156, 12371246, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
17954,"[12658508, 12657740, 12657648, 11659864, 11659158, 11659050, 11659048, 11659044, 12658262, 12407692]"
17971,"[12995872, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
17972,"[13039536, 13653538, 13039024, 13038866, 13039762, 13039572, 12657658, 12360426, 13039024, 14122832]"
17986,"[13039042, 11460766, 12407864, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
17990,"[12407730, 13039634, 13039742, 12658680, 12658562, 12657742, 12360452, 12360460, 11481074, 11481072]"
18007,"[11237194, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18009,"[13039518, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18010,"[12407734, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18021,"[11659626, 11659622, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
18038,"[11659360, 11659362, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
18054,"[12658404, 11659670, 13039646, 12322666, 12658494, 11659578, 12407830, 12360426, 13039024, 14122832]"
18060,"[12407770, 13039846, 11407262, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
18066,"[12658586, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18071,"[12360374, 12407334, 12399312, 12371930, 11481000, 12657334, 12657406, 11659054, 12658462, 12658418]"
18075,"[12658298, 12407770, 13039530, 11714464, 12658004, 12407762, 13202646, 12657966, 13039518, 12407926]"
18080,"[12658124, 12658330, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
18113,"[12322644, 12657368, 12657340, 12657370, 12657588, 12658034, 12658218, 12658404, 11460864, 12973004]"
18127,"[11407262, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18144,"[12360430, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18150,"[13039106, 12658080, 12407422, 12371250, 12371292, 12406996, 11714714, 11659314, 12360426, 13039024]"
18209,"[13039848, 11659566, 11659606, 12406862, 12407534, 12658512, 11659298, 12407354, 11659222, 11659570]"
18212,"[12657532, 11659346, 11714418, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
18215,"[12658342, 13038648, 12657620, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
18233,"[11714566, 11360956, 12658396, 11659546, 11407272, 11659570, 11659630, 12360450, 11659548, 11659716]"
18239,"[11659224, 12407128, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
18247,"[12407742, 13038938, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
18264,"[11659616, 13039838, 13039516, 11460902, 12322658, 12407708, 11360994, 12371376, 12407742, 12322666]"
18267,"[11658984, 12407388, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
18286,"[12407730, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18288,"[11659538, 11659950, 11659710, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
18293,"[12657872, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18305,"[13039624, 12658440, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
18308,"[12658182, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18316,"[11659298, 11659456, 11659432, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
18331,"[12407168, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18339,"[13038940, 13038962, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
18342,"[11659626, 11659624, 11659646, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
18345,"[11660008, 12407006, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
18372,"[12406948, 12657374, 11659962, 12658146, 12658682, 12407456, 12658112, 11659884, 11480992, 12360426]"
18375,"[12658054, 11660162, 12657880, 11660140, 12657966, 12657996, 13039706, 12360426, 13039024, 14122832]"
18407,"[12371340, 12406996, 12658246, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
18423,"[12407394, 12657340, 11660054, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
18451,"[12371378, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18459,"[12658046, 12407754, 12658344, 12407214, 11659534, 12360426, 13039024, 14122832, 13039516, 12407770]"
18461,"[12658600, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18463,"[13038874, 12657732, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
18483,"[13038848, 13064964, 14110862, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
18492,"[12099206, 11659524, 11659526, 11659058, 12407934, 12360448, 12407848, 12657638, 12657636, 12657634]"
18495,"[12322660, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18522,"[13202662, 12406874, 12407388, 13039938, 13038974, 13039024, 11658984, 12657534, 12406862, 12406950]"
18525,"[12407390, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18543,"[12360438, 12407132, 12696928, 12406880, 11659142, 12360426, 13039024, 14122832, 13039516, 12407770]"
18548,"[11714306, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18553,"[11361056, 12371376, 11659880, 12658584, 11659960, 11360642, 12406890, 11480992, 12657386, 12371378]"
18564,"[13039480, 12657796, 12658078, 11714458, 12360444, 11659548, 12360426, 13039024, 14122832, 13039516]"
18567,"[11659246, 11659722, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
18572,"[11148922, 11148984, 11460682, 11659276, 11407262, 11147268, 11460802, 11360760, 12407776, 11480984]"
18615,"[12407674, 12406954, 12658388, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
18617,"[11481082, 11141306, 12657628, 11659314, 11659860, 12407790, 12658520, 12360426, 13039024, 14122832]"
18631,"[12658464, 13039816, 13039838, 13038946, 13039840, 12658604, 11659432, 13039496, 13039516, 12658306]"
18634,"[11659806, 13039530, 12657440, 12657442, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
18673,"[11659812, 11659654, 11659514, 12407834, 11658984, 12360426, 13039024, 14122832, 13039516, 12407770]"
18682,"[12658416, 12657728, 12657754, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
18683,"[12658512, 12406986, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
18704,"[12360438, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18705,"[12657574, 12657448, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
18706,"[12657540, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18708,"[13653668, 12407132, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
18709,"[12407042, 13039024, 12371368, 13081770, 12657752, 12407022, 12657690, 12407308, 13081772, 12360404]"
18758,"[11659978, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18761,"[11659860, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18774,"[12407934, 12406878, 12696914, 12406886, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
18803,"[13039520, 13039044, 13039474, 12407506, 12407754, 12406904, 12407880, 12407852, 12407534, 11659836]"
18822,"[12407676, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18845,"[12658406, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18858,"[12407114, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18863,"[12657714, 11461022, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
18867,"[11659338, 11659244, 12407400, 12406886, 11659650, 12407828, 12360426, 13039024, 14122832, 13039516]"
18878,"[13039482, 12657638, 13038906, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
18889,"[11659764, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18923,"[12360438, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
18965,"[12322664, 12407154, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
18974,"[11659340, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
19012,"[13039762, 13039620, 13039598, 11659686, 11659554, 13039650, 11659618, 13038930, 12407310, 12406910]"
19031,"[11660002, 12406948, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
19038,"[11659626, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
19050,"[13038880, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
19052,"[13039846, 12371378, 12360454, 12407794, 11659914, 12360426, 13039024, 14122832, 13039516, 12407770]"
19054,"[12406930, 11407194, 11659250, 11460730, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
19073,"[12407390, 12657652, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
19075,"[12407526, 11659112, 12657718, 11659118, 12657534, 12360426, 13039024, 14122832, 13039516, 12407770]"
19077,"[12407012, 12406862, 12407228, 11481084, 11460676, 12658482, 12696914, 12696928, 12407116, 12360426]"
19078,"[13039782, 13773574, 13773572, 13653550, 13202644, 13202658, 13202662, 13039650, 13653674, 13653644]"
19091,"[11460766, 12658186, 12658318, 12658416, 12658078, 12658046, 12360426, 12360426, 13039024, 14122832]"
19092,"[13039826, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
19096,"[11360860, 12406888, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
19159,"[12973004, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
19177,"[13038826, 13038820, 13039106, 13039104, 13038816, 13038888, 13039904, 12360426, 13039024, 14122832]"
19182,"[13039848, 12407730, 12658404, 12360456, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
19231,"[11460806, 12406858, 11659432, 13067404, 11659090, 12657718, 12657774, 12657638, 12658184, 12658564]"
